"V1","V2","V3","V4","V5","V6","V7"
3.56375401359303,5.00748344519222,4.85979003771629,2.98159547002275,3.38234893413392,2.05957557529034,-0.103380067553763
3.56997898570617,4.97815976474517,4.82474085749397,2.96266354488501,3.34586970215058,2.04985913765334,-0.130188379077601
3.56428821098967,5.00658712823894,4.85823850275169,2.98106253604,3.38145234367882,2.05954211234776,-0.104071107778164
3.55679889740081,5.03283618893215,4.89073465023669,2.99641562114884,3.41350637362373,2.068672844729,-0.0783285598015199
3.54461634624925,5.05878925096582,4.92713151716669,3.0101066699155,3.44286251839023,2.07555783805788,-0.0518346941121481
3.51932453978973,5.09375045515882,4.98216391728386,3.02548369042551,3.47950466956979,2.08014203091842,-0.0142175280917956
3.50464824656478,5.10910173140581,5.00694731733638,3.03058515256644,3.49567808706239,2.08013707708369,0.00315475712174485
3.50091388760738,5.12474231644951,5.02131077186181,3.03326632098194,3.51935693982504,2.08899810187619,0.0219280376140581
3.52227696759154,5.10332079491823,4.98740345321698,3.02758374028403,3.49616303181603,2.08975661339335,-0.00164460994929953
3.54021818781527,5.08100394552656,4.95263881451503,3.0189521739135,3.47239069541386,2.08750820120706,-0.0267827554544669
3.5436608713687,5.07574240775015,4.94477828333139,3.01663600586485,3.46667532032157,2.0864994445175,-0.0325841017157666
3.55274451775373,5.05729781812581,4.91891056720436,3.00801778594071,3.44579322783728,2.08118070205895,-0.0523791021337018
3.4913066959945,5.12728279096529,5.0294528469471,3.03354243925404,3.52071870546899,2.08390762801779,0.0244215286276697
3.4566114725583,5.14326928489596,5.0617878944972,3.03261385478763,3.53801599083219,2.06959314213477,0.0368612210463248
3.44063884449406,5.14709992438348,5.07237338379033,3.03010983036503,3.54207530381499,2.06106798528453,0.0382523370454923
3.50684175551766,5.1125753690941,5.0063300447151,3.03087040223792,3.50344715766373,2.08494330775259,0.00869452116369118
3.53351693800003,5.08187370031339,4.95808047375587,3.02018622619382,3.4703739100729,2.08308113625396,-0.02598151060137
3.55982417184681,5.030845174349,4.8856390143857,2.99491014736644,3.41285071384688,2.07008328873945,-0.0796464491170021
3.57290069752003,4.98311838970422,4.82543066902228,2.96588800869959,3.35476187092433,2.05483748203042,-0.124131538937112
3.50837360368531,5.10699872438795,5.00130041720865,3.02991858631934,3.4945488556111,2.08165510436492,0.00154897570101905
3.43662043787649,5.14446595514123,5.07552828660293,3.03150360914398,3.53341822577393,2.05533647971744,0.0344603777231725
3.53852545109555,4.67830585216775,4.58347837922322,2.57714889893741,2.96479381445745,1.84272517678886,-0.423157755157661
3.52802314162067,4.60595415665081,4.55559156201307,2.38967646158577,2.88350230115793,1.77967203108004,-0.509711537812822
3.55785484316637,4.7520628390207,4.61710798480783,2.72434025609554,3.05525883626362,1.9262641741712,-0.344822573387512
3.58971058113955,4.93706906177346,4.76482048310374,2.93055884169884,3.30075905543147,2.04878525221865,-0.162653886556801
3.56145084458831,4.76001695693815,4.62068155280376,2.73648475501557,3.06560395378979,1.93522311456061,-0.336309403188622
3.58635498883381,4.94899576605366,4.77963195265836,2.93997370020182,3.31587306121275,2.05096555714344,-0.152555428185214
3.55787741129472,5.047146007375,4.90445685946551,3.00275821475485,3.43443667620612,2.07864359946395,-0.0628768853566641
3.56697754489826,5.02072329958925,4.86954782728904,2.98827800315763,3.4031993443396,2.06997643863875,-0.0890068982787417
3.58160908521964,4.94562049650971,4.77925348776216,2.93875441087233,3.30952780398947,2.04564457087946,-0.155961698299426
3.58030728438932,4.89879785312775,4.73237021893517,2.90204562683329,3.24669096291448,2.02582572968944,-0.197399533362676
3.57805804536726,4.93536647947228,4.772036739421,2.93214347140177,3.29316043014824,2.03820946846233,-0.165863705843584
3.57497207519494,4.94543366609591,4.78631555280099,2.93967206059475,3.30458221843071,2.03965747921468,-0.158242124063269
3.57333975717136,4.90696843953502,4.75019411213524,2.90874096888253,3.25268140147971,2.02309999590603,-0.193260957208939
3.5721783066057,4.92542908554802,4.77088728910132,2.92327836646718,3.27638270328475,2.02953686969129,-0.177700781695887
3.56352166793686,4.99172623080116,4.84696600081795,2.97053511759267,3.36070204194815,2.05130046911278,-0.120318500204357
3.53535264132131,5.06599779484424,4.94588704271049,3.01290679893933,3.44750708118674,2.07269164911411,-0.0473809141454552
3.53052341408247,5.07620229963711,4.95840235097761,3.01804021124873,3.45948692958475,2.07604799034032,-0.0351483960879472
3.517415253987,5.09375252482458,4.98547947402284,3.02522506650185,3.47824096807231,2.0784216601965,-0.0155807085292343
3.41654535595647,5.14839507502674,5.09183331223964,3.02771936855306,3.53564919966653,2.04420004371013,0.034705205661095
3.3863436412356,5.15004194621112,5.10045067685171,3.01328469646624,3.53769074197295,2.03632273486395,0.0534402920392793
3.57187428190897,5.0178079391866,4.86306153667794,2.9858801282505,3.40122063184032,2.07211200411105,-0.0915556176550081
3.54401852399476,5.07726737126214,4.94613468400907,3.01721902489076,3.46871022535651,2.0877399544107,-0.030924031399958
3.56709478459977,5.03143396471274,4.88111581368916,2.99380236435198,3.41723513850669,2.07614452203668,-0.0784866671688438
3.52270929332021,5.10398967709446,4.98778107431359,3.0277695217135,3.49715568903448,2.09050331253561,-0.000907654780816839
3.49667265379913,5.12744909805981,5.02632067643877,3.03369129073946,3.522157729108,2.08778844956407,0.0246930204890857
3.51695178447019,5.10659135571773,4.99407284774106,3.02876624308386,3.49888929647374,2.08819579683996,0.00207943274577214
3.54061629834546,5.07860166152844,4.94984003311073,3.01802072015461,3.46937532453758,2.08620474585848,-0.0294327068809472
3.57280559164833,5.00753477313122,4.85130334384403,2.98000719904458,3.38824485025463,2.06734272646485,-0.101246928992959
3.57507747908455,4.999257733482,4.84080684263723,2.97484428777122,3.37823065634437,2.06483868907635,-0.108804701959597
3.57591554740848,4.98973484169647,4.82994481823143,2.96907128368604,3.36590515969662,2.06074199876634,-0.117475085364153
3.56234133396951,5.03204787933099,4.8850029683318,2.9948894975199,3.41618622851996,2.07290387944773,-0.0780882070965193
3.55628007825129,5.04481329965665,4.90298377376011,3.00202026638126,3.4304586115048,2.07595963858666,-0.0653827156446398
3.57599708883041,4.98144566588922,4.82099691698926,2.96407450048033,3.35465737894213,2.0567611612529,-0.125010934919025
3.58180512768318,4.92557687140588,4.75837897857126,2.9237231048471,3.28286022432127,2.03768136210315,-0.173457322991164
3.56977818683182,4.82399609174721,4.66801314022475,2.82770061744344,3.14689547276298,1.98409502819929,-0.269218527762623
3.55573591309572,4.77422777816889,4.63499137946328,2.7640171759436,3.08021109465694,1.94242396257666,-0.321437530375195
3.54707933915248,4.74955646785125,4.6220850194947,2.72660446549854,3.0471420680123,1.91678996835706,-0.348171045095073
3.56679971340681,4.82798596738571,4.67522856402597,2.83314564909475,3.1493126383453,1.98341593800189,-0.266362954551354
3.55268938274375,5.03585719081595,4.89903153487682,2.99801240715655,3.41503541088921,2.06698112514291,-0.0767750935044784
3.45174228854022,5.13984333976583,5.0680054135954,3.03382394537156,3.52657304411475,2.06241447471664,0.0309805242218557
3.57906752374892,4.82976563567564,4.66727823600933,2.83075725990976,3.15767750061655,1.99435610119311,-0.262965747688443
3.577156968819,4.99962205034844,4.83977482715768,2.97470348449613,3.37935605218358,2.06662812341739,-0.108333471076412
3.56463966714322,5.01885000850931,4.86924625957923,2.98789556840504,3.39912606518067,2.06695983590946,-0.0911441500014232
3.57064634131138,4.97988130971028,4.82528444766602,2.96393771298399,3.34865519030209,2.05124056359911,-0.128156663421809
3.57342060377983,4.95888476102868,4.80159960506113,2.94940998695805,3.32177153922085,2.04404605488407,-0.146716725259392
3.57388986533936,4.94094237914136,4.78361056010808,2.93604039078218,3.29790969578096,2.0369492563856,-0.162876760014824
3.57178762615469,4.91421122599964,4.76007280778999,2.9140718828275,3.26139716002166,2.02485985613199,-0.187802849140356
3.56809079251254,4.89932030327013,4.75010037675309,2.90001673833779,3.24018216550651,2.01653187330151,-0.202908340808092
3.56161302273104,4.86371256442041,4.72147278507131,2.86567611056969,3.19140199590474,1.99712475571301,-0.237606495669311
3.56167709148601,4.97444198678177,4.83391875479099,2.95643859252202,3.33677205819816,2.04261925591767,-0.138743036148824
3.52194712895516,5.07796500490554,4.97334217761497,3.01546562368357,3.45771947784702,2.0710208090929,-0.0393066274125369
3.42880123128994,5.14637656467633,5.0863326023104,3.03068603639531,3.53295390035997,2.05048505686741,0.0331049553835319
3.39416293110361,5.15098221035428,5.10511549139889,3.01998599861624,3.53696898763004,2.03491616871745,0.0409975354715431
3.54923112624976,5.068522596252,4.93332956469796,3.01320773876542,3.45911066800829,2.08578442318537,-0.0404358444051778
3.58566684648503,4.94321907235952,4.77408215486701,2.93591153308341,3.30812897244631,2.04805362177148,-0.157630190762744
3.52732400214203,5.09733254529161,4.97808146280482,3.02550725909243,3.48973079604431,2.08928424235539,-0.00842940434019579
3.51071191320489,5.11327056888267,5.00456216347286,3.0306560924295,3.50622378635946,2.08830249646772,0.00956007417201337
3.57428591579822,4.99999980295415,4.84213678859663,2.9754359740282,3.37888552111007,2.06459159998487,-0.108176776390686
3.58403052957775,4.9118225249847,4.7428589741739,2.91188052433987,3.26606321912419,2.03421595809337,-0.185259320271377
3.5790855904756,4.97437150660902,4.81134005381486,2.95883147342447,3.34683809163244,2.0560423000943,-0.130985250728912
3.57983714069011,4.9701618473303,4.80634899137553,2.9559369473012,3.34156209731807,2.0547515394354,-0.134639815475031
3.55830045218127,4.78251656707181,4.63998615146983,2.77567324701266,3.09123166022483,1.95017976932244,-0.312584315542354
3.55337160634259,4.7669047341919,4.63079050458214,2.75334134127064,3.0704754686984,1.93525859893385,-0.329301077531921
3.54828916536205,4.75151239145592,4.62250029942957,2.72957529225536,3.05015037980066,1.91937063356918,-0.345894887348621
3.54949624830394,4.7574590189194,4.62640368527904,2.7392516622189,3.05736598211032,1.92497107835747,-0.339693053815465
3.55218416288392,4.7685988413042,4.63358088310585,2.75638844566657,3.07136016745661,1.93541454855934,-0.327990189601386
3.54770807730497,4.75642520787944,4.62763482909348,2.73783582789781,3.05493213514068,1.92260066411948,-0.341347761471757
3.54045073636327,4.73575564123318,4.61811993725991,2.70331327589681,3.02775923462111,1.89970824248498,-0.363958656866205
3.53245404128411,4.71311301371113,4.60958790811982,2.66059922917862,2.99858432394994,1.87267240723782,-0.388839058866347
3.52804499441126,4.70377886667834,4.60854032863447,2.64061456091679,2.98620423379682,1.86006936083496,-0.399793949525509
3.53463111753903,4.73541517076435,4.62684950697451,2.69984450239481,3.02444242040323,1.89429039055545,-0.367474182466673
3.48749559907317,5.11962053917369,5.03431730659174,3.03196597482836,3.5034703834687,2.07436071712762,0.0103043342735885
3.37674120006177,5.15285319522177,5.11774483766869,3.01219663770749,3.53633742294321,2.03056239751882,0.0506547971501161
3.47991671040952,5.13003416869564,5.03875322556145,3.03414619760191,3.52076325516849,2.07731048707242,0.0265419228197958
3.54613278739199,5.05988008847311,4.92641692776868,3.0103107544423,3.44561737199331,2.07767617910514,-0.0500776280723095
3.55866602513985,5.03906209276391,4.89512547343624,2.99895338150167,3.4238055839858,2.07425240318679,-0.0711974886872877
3.55810166502811,5.03580773377393,4.89214629012665,2.99761505674067,3.41878199325638,2.0717344326203,-0.0746937411376475
3.56576212224697,4.93108920242901,4.78583279193371,2.92461547558824,3.28095114064132,2.02782292208416,-0.176301611064802
3.54589139088174,4.83379668802714,4.70937471920336,2.82762704619625,3.1475379526954,1.97302788372028,-0.27234826399224
3.54532158071491,4.82535540821258,4.70155223245315,2.81890473400004,3.13668203723466,1.9677124608192,-0.280267578173461
3.54480369305119,4.82688333476703,4.70365777765686,2.82006544368304,3.13843641080959,1.96837245967511,-0.279139914203045
3.54499344348384,4.82844149348895,4.70500443771906,2.82174569491621,3.14046591242213,1.96940738922201,-0.277634722775033
3.54080979726399,4.81114855591673,4.69249824703008,2.80107004321919,3.11738731259955,1.95636456019138,-0.295426293435449
3.54922962199426,4.84501857684567,4.71699570509997,2.8406432662456,3.16291688240615,1.98102886874396,-0.260598496232031
3.55539325385784,4.95958503865149,4.8269144330103,2.9409999975047,3.31466753500326,2.03375610413271,-0.156011602782524
3.51577879227681,5.06853692618391,4.97373575687347,3.00321501470899,3.4433364913487,2.06321078772572,-0.0575741795322172
3.52212587466108,5.06425055007435,4.96311748665688,3.00398269877603,3.4397560262765,2.0639457755157,-0.0595504158441035
3.53426869551032,5.03242638435072,4.92118085927151,2.98548502470708,3.40284287258696,2.05437682434456,-0.092791223045208
3.57132681779264,4.97429759078735,4.81915791458958,2.96014611601693,3.3414362319118,2.04918412805584,-0.133229031818854
3.55768592227753,5.03783368441556,4.89456123823346,2.99862948046788,3.42141492737162,2.07267166513073,-0.0726030322178525
3.56932305154478,5.01637951863414,4.86325161069254,2.98551830877772,3.39849319611251,2.06939323791851,-0.0930594548798623
3.57414358997758,5.00177989720284,4.84416300379065,2.97648557872981,3.38118691862072,2.06539343590085,-0.106534843797988
3.58277549661877,4.94432777577451,4.777132098692,2.93746830830571,3.30846112932796,2.04611412622151,-0.156942845676913
3.5729062003084,4.8335168984101,4.67453139257707,2.83793130927133,3.16039625884408,1.99154513695847,-0.259442660489896
3.57055630752168,4.82243178870279,4.66607045411683,2.82534276197054,3.14562188151082,1.98395069938953,-0.270669018892125
3.5663388694503,4.80839031149384,4.6564614821564,2.80898464810129,3.12630494629465,1.97276796129184,-0.285223754046566
3.55927091587638,4.78452171460739,4.64093852032895,2.77824486180908,3.09418960646171,1.95231148201356,-0.310384842136492
3.52191142130384,4.69802496741632,4.61350611552875,2.62468785580467,2.97731513330611,1.84932874903037,-0.40859268379534
3.51800940253059,4.68093146356995,4.60655975427281,2.58657960834812,2.95701429953728,1.82967024562616,-0.426679575460452
3.51829029900962,4.68184533333166,4.60678505782018,2.58877258803215,2.95811961251604,1.83077551588113,-0.425657585199554
3.51805554494441,4.68284050967271,4.60787059454399,2.59062550848802,2.95912377167584,1.83153909123843,-0.424862815202407
3.51787191938496,4.68559098105323,4.61015471446417,2.5961414853488,2.96207972686923,1.83404289619514,-0.422399694022521
3.51546390034441,4.67995720937565,4.60972302950307,2.5819812286841,2.95502990714338,1.82671060667014,-0.429075002505201
3.51124816347837,4.66778126789021,4.60771543153317,2.55101304350048,2.94027263475662,1.8119555612965,-0.443207017245421
3.50549309865171,4.64596262205354,4.60261460421229,2.49359704287212,2.91478045844254,1.78866020854883,-0.468893371379843
3.50044876978536,4.6243751923736,4.59730942850267,2.43407897816045,2.8900923766982,1.76957576109126,-0.496431468223839
3.50313328821349,4.64657155324304,4.60616432054061,2.4923467531645,2.91471611715774,1.78765871412558,-0.469605893027242
3.5476108656641,5.02340550045726,4.89734160277604,2.98667574484312,3.39580602623558,2.05659831437181,-0.09547563655882
3.39157150567606,5.15246163407769,5.11229213634,3.0198968400863,3.53706729559959,2.03333566641435,0.0388574920440433
3.51980347829763,5.06801589249084,4.96886903808017,3.00564331036486,3.44384659888774,2.06472942172247,-0.0557542462327462
3.52631763004449,5.07043854851492,4.96259752370211,3.01184112761084,3.44938372096109,2.06928892529763,-0.0477029348059764
3.5552366538572,4.93014070836666,4.79726653112496,2.9173989491868,3.27574856909804,2.02245733811528,-0.182471008991141
3.55100393906989,4.88402995022208,4.75470584866727,2.87653405079871,3.21386846169083,2.00139001621928,-0.224998983898249
3.55812507389621,4.92853983144238,4.79247256955949,2.91799044329671,3.27462449391222,2.02309646772661,-0.182484707388947
3.54863729225516,4.87422315182147,4.74721872315259,2.86646317809169,3.20037441849564,1.99575526657874,-0.234803816133963
3.48832870476035,4.71844874179566,4.66873931342395,2.62682735945104,2.99198061392975,1.8484689491486,-0.407068359466787
3.48657593793952,4.69986273524476,4.65774409518796,2.59046706523545,2.97018506533153,1.82855022428271,-0.425190894190734
3.48598162127377,4.68490981149967,4.64883483189742,2.55941027990895,2.9530957897029,1.81315626031477,-0.439675273049716
3.48997845342331,4.6924831523568,4.64901370594819,2.58012070865388,2.96240622199481,1.82308378415489,-0.430317577695127
3.49656719568305,4.71088100885329,4.65402692890663,2.62323220388685,2.98479899059337,1.84567043913873,-0.409693484343573
3.50134453803081,4.72074777654,4.65591598555718,2.64587630566746,2.99727593642369,1.85843036560583,-0.398148230991554
3.53863583576041,4.84987372393541,4.73304406033163,2.8373503129872,3.16602089403473,1.97880315981339,-0.261341757453666
3.54040229058232,5.00150558809958,4.88470013083773,2.96433105128326,3.36489880157792,2.04379663849704,-0.123225416853438
3.54356458144323,4.97232600114195,4.85220321007862,2.94292934760539,3.3278255921019,2.03373824764469,-0.150034637179551
3.50405379877643,4.77023134326978,4.69351982826524,2.72145110931511,3.05726328407276,1.90629914288303,-0.351435669816481
3.48674357576127,4.71716743570503,4.66959849107257,2.62260789375089,2.99016823639311,1.84623268694145,-0.409107124005363
3.45634062016363,4.59018938554603,4.62960254512992,2.28692858373039,2.84431320583384,1.7338476719615,-0.571325066545366
3.54634649192622,4.98872646277999,4.86580198379726,2.95819549369807,3.35002429058713,2.04113670300755,-0.132984483307211
3.54283434103552,5.00921997962772,4.88973019890399,2.97233929101384,3.37558417598872,2.0479759796798,-0.113935465487616
3.53912029299509,5.01203185168144,4.89640779853143,2.97204660255895,3.37810774385033,2.04759179335158,-0.112911603327506
3.5124014694355,5.06562243149586,4.97480707483526,2.99787293956081,3.43886158908388,2.06042497766942,-0.0637706101854118
3.55217221025374,4.98392594292152,4.85473054873573,2.95822876293355,3.34563484950672,2.04173918097029,-0.13470952968772
